	proteinID	n_peptides	protein_log2_fc_position_aware	protein_se	protein_z	protein_pval	position_intercept	position_intercept_se	position_slope	position_slope_se	position_pval	mean_relative_position	median_relative_position	n_term_fc	c_term_fc	delta_c_minus_n	model_type	protein_fdr	position_fdr	direction	position_trend	abs_log2_fc
202	Q6NYB7	8	0.8749505631635113	0.1974358602374235	4.43156862239389	9.355003064439054e-06	0.8568671561240866	0.5506030834191531	0.03458442364584744	0.9650221214722481	0.9714115652420817	0.5591463414634146	0.603658536585366	0.973336849737219	0.9713342475763668	-0.0020026021608522404	weighted_position_regression	3.852602247227118e-05	0.9819831542229508	Higher in OPP	Stronger toward C-terminus	0.8749505631635113
203	O35244	5	1.0576796644752062	0.24100751966080047	4.38857536878438	1.1409559484779498e-05	1.5183482784532698	0.18813472898849695	-1.054962126063897	0.3720874023128988	0.004578932968337884	0.4330357142857143	0.6116071428571429	1.3632738451345505			weighted_position_regression	4.675682220233167e-05	0.02199993081339351	Higher in OPP	Stronger toward N-terminus	1.0576796644752062
205	A0A8L2QF26	3	-1.673822818640596	0.3852554389545941	-4.344709118663141	1.3946033564213603e-05	-2.9089506214385237	0.8022715275312823	1.7830990412801473	1.1448432267288664	0.11935063617374857	0.7037037037037037	0.6820987654320988		-1.5163886095812988		weighted_position_regression	5.655028669235839e-05	0.275627436025563	Higher in DMSO	Stronger toward C-terminus	1.673822818640596
206	Q62636	4	1.227155079789933	0.2825056203280926	4.343825366606002	1.4002283905882997e-05	1.488051630527417	0.5711550654085183	-0.5915700764481009	1.0185678985654856	0.561384625000624	0.4735054347826087	0.4891304347826087	1.4795036579282617	0.9058780428316238	-0.5736256150966379	weighted_position_regression	5.655028669235839e-05	0.7557448413857032	Higher in OPP	Stronger toward N-terminus	1.227155079789933
207	Q8VBU2	4	1.2221822748857956	0.286608115012379	4.264297522884193	2.0053209335936493e-05	1.774450577894931	0.4702305819145044	-1.7668461535989406	1.062039621956435	0.09618541808158347	0.2601078167115903	0.12331536388140162	1.6342810760309363	0.3800645066188899	-1.2542165694120464	weighted_position_regression	8.059847598482168e-05	0.2351199108660929	Higher in OPP	Stronger toward N-terminus	1.2221822748857956
208	P63102	19	0.5296134149152686	0.12474518688525407	4.245561918171878	2.1804628348018707e-05	0.6090101441499783	0.2510589877015514	-0.20069078471497542	0.5319354970068193	0.7059625156675026	0.4015037593984962	0.3979591836734694	0.5911457588733042	0.24574235753500207	-0.34540340133830216	weighted_position_regression	8.721851339207483e-05	0.8541022620810885	Higher in OPP	Stronger toward N-terminus	0.5296134149152686
209	F1LS48	13	0.6732462978455886	0.15877905695222588	4.240145462308407	2.2337498603773794e-05	-0.20582829732324207	0.5879988654304712	1.616366962573716	0.9535578342826666	0.0900582269718019	0.4999031195504748	0.5188916876574308	0.20794617272940236	1.60152033564391	1.3935741629145078	weighted_position_regression	8.892451825121379e-05	0.22645910057090093	Higher in OPP	Stronger toward C-terminus	0.6732462978455886
210	O70196	24	-0.5040008786281073	0.11915448201456819	-4.229810495642846	2.3388825440419728e-05	-0.5643712743799845	0.22080206374481623	0.1286334710920718	0.4068084042264682	0.7518494881923345	0.4700117370892019	0.4866197183098592	-0.6360462346049638	-0.4514256792888516	0.1846205553161122	weighted_position_regression	9.26685216501938e-05	0.8726042122920887	Higher in DMSO	Stronger toward C-terminus	0.5040008786281073
211	D4A4Z9	12	-0.6696268241142878	0.15922199057731148	-4.2056177145276	2.6037002417115995e-05	0.013313012273114678	0.31741691768101343	-1.6448397613331167	0.683916841158726	0.01617118732403992	0.41017733230531994	0.3980339244410177	0.18716421700700653	-0.815332727503975	-1.0024969445109815	weighted_position_regression	0.00010267421707881591	0.06117245521673019	Higher in DMSO	Stronger toward N-terminus	0.6696268241142878
212	A0A8I6AJM0	3	1.2451662748103376	0.29615159848638206	4.204489461391828	2.6167212971636158e-05	4.9988326100665414	0.8114284712685513	-5.760226114811298	1.1513519702584867	5.64418352438577e-07	0.6518964259664478	0.6427789934354485		-0.45590418759118734		weighted_position_regression	0.00010270323964454379	7.735307256371316e-06	Higher in OPP	Stronger toward N-terminus	1.2451662748103376
213	A0A8I6A2C4	10	-0.718476459529483	0.17331320331273117	-4.145537938232231	3.3901686089738116e-05	-0.491198715629274	0.24801130884082667	-0.4085916958190379	0.3903422747104775	0.2952138094267317	0.5615234375	0.59521484375	-0.4948397728277416	-0.7716422204050013	-0.2768024475772597	weighted_position_regression	0.00013243836248140684	0.5073461914542521	Higher in DMSO	Stronger toward N-terminus	0.718476459529483
215	P08461	6	0.9058025500238522	0.22123764935252524	4.094251374821495	4.235346146165779e-05	1.6727787582548657	0.6105887851882235	-1.432472501467119	1.0340434281748558	0.16595716524246606	0.5324367088607596	0.6293512658227848	1.3190004069049648	0.5017540361161152	-0.8172463707888495	weighted_position_regression	0.00016392358232382366	0.3521324622911209	Higher in OPP	Stronger toward N-terminus	0.9058025500238522
216	P06685	23	-0.5546285130931835	0.13594860403367867	-4.079692594385043	4.5095295032269775e-05	-0.21413599535656763	0.46018445635756455	-1.047269407687899	1.191591932620689	0.3794649376699828	0.34425602448042847	0.39051808406647115	-0.3305708418023219	-0.7028526765694948	-0.3722818347671729	weighted_position_regression	0.0001737311827049656	0.5951832793472901	Higher in DMSO	Stronger toward N-terminus	0.5546285130931835
217	O70257	4	1.2820060957350075	0.3147937057564062	4.0725277294046345	4.6505661414483624e-05	0.5732028462668219	0.6195630913064611	4.583411981231645	3.077537738538851	0.13640539200636917	0.17193486590038315	0.13697318007662834	1.0661913081896066			weighted_position_regression	0.00017834281166288218	0.30113621925166706	Higher in OPP	Stronger toward C-terminus	1.2820060957350075
218	A0A8I6A822	10	-0.7755449046289425	0.1918928663802858	-4.041551513916093	5.309871309393986e-05	-0.447323862376844	0.2545967414448878	-1.1356883751383648	0.7207755842913143	0.11510702196783903	0.31405451448040883	0.2402044293015332	-0.686566282358808	-1.2280056826172883	-0.5414394002584803	weighted_position_regression	0.00020269645729010833	0.2680486639696753	Higher in DMSO	Stronger toward N-terminus	0.7755449046289425
219	P43138	4	1.0327469141144414	0.25571807304823474	4.038615267993357	5.376767002167855e-05	0.7777163439252767	1.2754706031024887	0.44543848340809905	2.0084537305748493	0.8244837482174923	0.5670347003154574	0.5709779179810726	1.411233407909208	1.0562551090369434	-0.3549782988722645	weighted_position_regression	0.0002043171460823785	0.9075866095684887	Higher in OPP	Stronger toward C-terminus	1.0327469141144414
220	A0A8I6GLU3	12	0.6495398365833437	0.16093345221754266	4.036077196090498	5.435233892672674e-05	1.5963783558095141	0.2819974205019594	-2.153332474344252	0.5200781607338053	3.4669823383369295e-05	0.45306875449964007	0.4338552915766739	1.2737064180529747	-0.2092655289902249	-1.4829719470431997	weighted_position_regression	0.00020560432281784414	0.0003116556166505025	Higher in OPP	Stronger toward N-terminus	0.6495398365833437
221	A0A8I5Y067	8	-0.7959088828320245	0.19874703499341181	-4.004632737582263	6.211390596154856e-05	-0.4102886557488593	0.6919534205490789	-0.7728060398934775	1.3160537545322597	0.557059557008239	0.5214097496706191	0.47859025032938074	-0.6858718398635659	-0.9002645356957201	-0.21439269583215415	weighted_position_regression	0.00023390642064799366	0.7525080731009233	Higher in DMSO	Stronger toward N-terminus	0.7959088828320245
222	A0A8I5ZR75	6	-0.9082771416923934	0.2273580858208431	-3.994919021301537	6.471636890959232e-05	0.8691472112372144	0.20125131833374107	-4.689805087280984	0.5002803806378572	6.960106042258569e-21	0.39198531000216025	0.35985093972780297	-0.373753402939252			weighted_position_regression	0.00024261383142788872	2.77078507206103e-19	Higher in DMSO	Stronger toward N-terminus	0.9082771416923934
223	A0A8I6AAH5	17	0.5221303332049922	0.13085496715661574	3.9901453078206246	6.603282859817264e-05	2.2856652298759466	0.3278037509399115	-2.953176541115108	0.4948088978051758	2.3971275256457547e-09	0.5748634896996774	0.5453586497890295	1.9222166396037645	-0.29500200843561997	-2.2172186480393847	weighted_position_regression	0.0002464439495896086	4.771425265332979e-08	Higher in OPP	Stronger toward N-terminus	0.5221303332049922
224	A0A0G2K931	13	0.5884987094149606	0.1480106252163829	3.9760571820746646	7.006728425248593e-05	1.1817560390381314	0.23106113620548954	-1.3677413279883024	0.4193220020251808	0.00110710180854658	0.43850439254338974	0.3398328690807799	0.9179997038210737	-0.1472940839018917	-1.0652937877229653	weighted_position_regression	0.0002603388872670144	0.0067067906662676875	Higher in OPP	Stronger toward N-terminus	0.5884987094149606
225	P07936	4	1.2756495831798562	0.32143889650511787	3.9685601122001914	7.230821838977612e-05	0.8813424613771714	0.5929057791270019	0.6218509182710732	0.8923892254848427	0.4859040451518911	0.6415929203539823	0.6991150442477876	1.206122612205533	1.5065114264847934	0.30038881427926034	weighted_position_regression	0.0002674764184683754	0.6903482723275128	Higher in OPP	Stronger toward C-terminus	1.2756495831798562
226	B2RZ78	4	1.0603620795504194	0.2692285554963905	3.938520108297485	8.19857241864088e-05	1.6230660669002714	2.326298204032265	-1.8693051776081606	7.436149047005791	0.8015197021399169	0.2980769230769231	0.2815934065934066	0.9987865665344283			weighted_position_regression	0.00030193861418430733	0.9018445100793682	Higher in OPP	Stronger toward N-terminus	1.0603620795504194
227	P67779	6	0.9064681349534398	0.23040662108704818	3.934210443592131	8.34706271970177e-05	0.824223309022002	0.5394935503255253	0.13233108566681356	0.8293678578003906	0.8732303974343619	0.6243872549019608	0.5891544117647058		1.1253535268114596		weighted_position_regression	0.0003060589663890649	0.9338057655565607	Higher in OPP	Stronger toward C-terminus	0.9064681349534398
229	Q1RP74	3	1.3629177589237722	0.34913193821099325	3.903732686008551	9.472039689099857e-05	1.1297187711519665	1.6078437326053006	0.6592386129490838	4.165000012638647	0.874235711051591	0.3524590163934427	0.3668032786885246	0.7290395851025124			weighted_position_regression	0.00034428805130815135	0.9338057655565607	Higher in OPP	Stronger toward C-terminus	1.3629177589237722
230	D4ABI7	9	0.7471190422519396	0.19364870004473228	3.8581154538055626	0.00011426467257307205	1.01489345779548	0.49514629831172213	-1.0728833100903827	1.8222974147886517	0.5560268901780474	0.23373235113566604	0.24447513812154695	0.6676253448266664			weighted_position_regression	0.00041352929121683216	0.7525080731009233	Higher in OPP	Stronger toward N-terminus	0.7471190422519396
231	A0A8I5ZQS0	9	-0.6992885040505251	0.18153076011007094	-3.8521763673909173	0.00011707265049251115	0.8156495983046907	0.5496439147449764	-4.832822796415726	1.484370862737014	0.001130711864170327	0.3150584795321637	0.3326480263157895	0.2615438191681435			weighted_position_regression	0.0004218652405678419	0.00680054042047765	Higher in DMSO	Stronger toward N-terminus	0.6992885040505251
232	F1LNF7	7	0.7965655578647307	0.2069805778571122	3.8485038843337027	0.00011884141302653666	1.6821680263758263	0.7043580323024953	-1.9371832252868053	1.372182366279867	0.15802256155713934	0.44698660714285715	0.3294270833333333	1.1202189816608337	-0.27497389465522204	-1.3951928763160557	weighted_position_regression	0.00042640094974328175	0.33786921089966365	Higher in OPP	Stronger toward N-terminus	0.7965655578647307
233	P10719	17	0.5282210213164517	0.13730506770752368	3.8470613658748998	0.00011954303541629308	0.6325353434727752	0.38997822933707554	-0.2351739440088377	0.7922623908774471	0.7665898451307721	0.45741131991548983	0.41398865784499056	0.578347254120863	0.44703852755396206	-0.1313087265669009	weighted_position_regression	0.0004270853743932522	0.8809968379062966	Higher in OPP	Stronger toward N-terminus	0.5282210213164517
235	A0A8I5ZUU4	5	0.8687983112354951	0.22832895776107442	3.8050290237150466	0.00014178756402530074	1.058920927477593	0.9055362341671763	-0.3918679235446176	1.651222591392799	0.812408651701339	0.4946611909650924	0.5102669404517454	0.2912599119766739	-0.34369290245292916	-0.634952814429603	weighted_position_regression	0.0005022644217167433	0.9053386894578589	Higher in OPP	Stronger toward N-terminus	0.8687983112354951
236	O35303	15	-0.6164128544357804	0.16364202207959164	-3.7668371888974317	0.0001653287404296879	-0.07889854468368637	0.28207342410483993	-0.9635413056203104	0.4521342869219288	0.033081282411328475	0.564812362030905	0.46688741721854304	-0.16509041292180546	-0.9160414394316378	-0.7509510265098324	weighted_position_regression	0.0005831849240473379	0.11062380838348242	Higher in DMSO	Stronger toward N-terminus	0.6164128544357804
237	P04182	9	0.7394401921321825	0.19657595006253265	3.761600500452673	0.00016882955802857558	0.645597245601496	0.2865726589091744	0.19005129703490142	0.495092998735457	0.7010748810057228	0.511895722601873	0.39863325740318906	0.7345216702608913	0.6861703830621714	-0.04835128719871995	weighted_position_regression	0.0005930315567726437	0.850239422859427	Higher in OPP	Stronger toward C-terminus	0.7394401921321825
238	Q62829	8	0.6945844123777206	0.1848178455049868	3.758210742473887	0.0001711327215013739	1.7571535249573218	0.1960368703343956	-2.0845216286691213	0.3268836692900055	1.806464700513469e-10	0.4979319852941177	0.34880514705882354	1.2651580201296266	-0.026097195434935782	-1.2912552155645625	weighted_position_regression	0.0005986065070089898	4.314869970369314e-09	Higher in OPP	Stronger toward N-terminus	0.6945844123777206
239	A0A8I5ZVK0	6	-0.7954928093902277	0.2120440373420781	-3.7515452891839924	0.00017574799754162146	1.0641275784382433	0.7182579667863256	-2.820853644620496	1.074508252246564	0.008658516476405795	0.6580746489283075	0.7111973392461197		-1.0074793558965836		weighted_position_regression	0.0006121888581033148	0.0360125361904241	Higher in DMSO	Stronger toward N-terminus	0.7954928093902277
240	P81795	9	0.6808813740438144	0.18165159538579226	3.748281828176385	0.00017805012151808134	0.7508410086808435	0.31503398596568344	-0.19284497696240008	0.6766855202628177	0.7756559124455442	0.3359227871939736	0.23834745762711865	0.5706161387923144	0.34037528507681003	-0.2302408537155044	weighted_position_regression	0.0006176344464278673	0.8842879901424702	Higher in OPP	Stronger toward N-terminus	0.6808813740438144
241	A0A0G2K0B6	7	0.7489471173160664	0.19996069393267651	3.745471685391453	0.00018005515507375517	0.9911782872574713	0.43368831801731633	-1.1365849022689456	1.295787831812834	0.3804116218832059	0.2275600505689001	0.11780973451327434	0.8565715657166669	-0.02093772266645289	-0.8775092883831198	weighted_position_regression	0.0006220087175275178	0.5955507788283898	Higher in OPP	Stronger toward N-terminus	0.7489471173160664
242	A1A5L1	7	-0.9122997763096016	0.2437363269733585	-3.7429782734410373	0.00018185195809130878	-1.0838002951636037	0.8369128806896021	0.37532868475578685	1.5910857028304441	0.813514380895995	0.4642072213500784	0.5747252747252747	-1.0512927320646295			weighted_position_regression	0.0006256306047914985	0.9053386894578589	Higher in DMSO	Stronger toward C-terminus	0.9122997763096016
243	A0A8I6AV42	7	0.753010997101797	0.2023232253996937	3.7218218304606814	0.00019779056835188933	0.19419794586853906	0.5741037088380435	1.160165575962455	1.0146519199588204	0.2528674110123039	0.4773879966187659	0.3816568047337278	0.47826075019981407	1.091903613226767	0.6136428630269529	weighted_position_regression	0.0006776758817302437	0.4610546821265995	Higher in OPP	Stronger toward C-terminus	0.753010997101797
244	Q6PDV7	6	0.8107869708705975	0.21799625849680826	3.719270121704719	0.0001997992918917877	2.093769935550373	0.49578180496083496	-1.8384671248176758	0.6966469628821832	0.008314542177030879	0.7036604361370716	0.6997663551401869		0.6227142226708018		weighted_position_regression	0.0006811459085885087	0.0349294334673257	Higher in OPP	Stronger toward N-terminus	0.8107869708705975
246	D3ZVQ0	15	0.5231200818391247	0.14089824948353355	3.7127507528066244	0.00020501876991354002	1.413366446178864	0.36990554181120094	-1.6519182147056057	0.6124719261804864	0.006993934028817111	0.5297591297591298	0.479020979020979	1.1977597577982715	0.06922759964992176	-1.1285321581483498	weighted_position_regression	0.0006939096827842892	0.03077330972679529	Higher in OPP	Stronger toward N-terminus	0.5231200818391247
247	D4A962	3	1.1269887469376045	0.30374536134687824	3.7103076798943424	0.00020700750574995425	1.2764239107954065	0.5756662698384545	-0.41314208461003854	1.5698916279728343	0.7924226430808649	0.3606589147286822	0.3244186046511628	1.1503974621018607			weighted_position_regression	0.00069781562422162	0.8952234183994636	Higher in OPP	Stronger toward N-terminus	1.1269887469376045
248	M0R3L8	5	0.9403436184243957	0.2550741744930284	3.6865496881186495	0.00022731507486901855	1.191045559300087	0.2425835370387587	-0.5043864400562055	0.4481914277744766	0.26042731372944905	0.5285436893203883	0.5815533980582525	1.089248082654823	0.9382327784069311	-0.1510153042478919	weighted_position_regression	0.0007631943879136526	0.46720436540304594	Higher in OPP	Stronger toward N-terminus	0.9403436184243957
249	A0A8I6AG89	3	1.2495257465456817	0.3404538483402745	3.6701765970253164	0.0002423829556767937	3.025280193173556	0.8579913188962767	-4.150981858478214	1.9691775528954645	0.03503294082337707	0.4563315172527654	0.441802872709262				weighted_position_regression	0.0008099273002026115	0.11539927167645181	Higher in OPP	Stronger toward N-terminus	1.2495257465456817
250	G3V733	5	0.8971085305016828	0.24448732188349692	3.6693458114330073	0.00024317195257279363	1.5757316690143293	0.8147726606257062	-1.8861106198275368	2.015633686484877	0.3494066733432164	0.34186413902053714	0.2883096366508689	1.0244707683468988			weighted_position_regression	0.0008099273002026115	0.5627071682323803	Higher in OPP	Stronger toward N-terminus	0.8971085305016828
251	P11232	6	0.8954776191201145	0.24481799935776627	3.6577278691486357	0.0002544610038827578	2.527673800711369	1.2845314907945709	-2.719833394337508	1.9454372198212186	0.16209575492228845	0.584920634920635	0.5761904761904761	0.20945535842958662	-0.05123032687774871	-0.2606856853073353	weighted_position_regression	0.0008441642827221648	0.34481437942756527	Higher in OPP	Stronger toward N-terminus	0.8954776191201145
252	P17220	3	1.217259779614894	0.33402676472407544	3.6441983342874273	0.0002682265283500761	0.3115096982950681	0.004532481961868179	3.110262514776107	0.011327901412976937	0.0	0.37535612535612534	0.2799145299145299	0.8202257295694615	2.7880928026200955	1.967867073050634	weighted_position_regression	0.0008863137458524253	0.0	Higher in OPP	Stronger toward C-terminus	1.217259779614894
254	A0A8I6A550	6	-0.8458876957229245	0.2325654018387226	-3.637203509357438	0.0002756141650592554	-0.39259632180862947	0.3958780164415252	-0.8746159503352556	0.6401954568801901	0.1718855510152274	0.5119565217391304	0.5733695652173914	-0.6648227576158621	-1.502167418578982	-0.8373446609631199	weighted_position_regression	0.0009035821254491668	0.35957578840280724	Higher in DMSO	Stronger toward N-terminus	0.8458876957229245
255	Q60587	3	1.0768147402847983	0.29636051621536613	3.6334622237676006	0.0002796434052435419	1.6954017399110752	0.013611229485287547	-1.643986478758225	0.027379490701447746	0.0	0.39894736842105266	0.1831578947368421	1.4272974166109147	0.2635709609492487	-1.163726455661666	weighted_position_regression	0.0009132104952484416	0.0	Higher in OPP	Stronger toward N-terminus	1.0768147402847983
257	Q6P9U8	5	0.8967062835361063	0.24719471475745713	3.6275301614597133	0.0002861453570594599	3.555992375526045	1.083083713524113	-3.338931169731333	1.314625171102476	0.011090474106676147	0.7670454545454546	0.8764204545454546		0.4261379917610038		weighted_position_regression	0.0009271996841151493	0.044575174774909895	Higher in OPP	Stronger toward N-terminus	0.8967062835361063
258	Q5M7A7	3	1.183797243988093	0.3270602318761122	3.6195083614950345	0.0002951632739226359	3.803279871121738	3.4690151563056046	-6.068658832583299	7.805353745022109	0.43686411433531325	0.40447154471544716	0.38414634146341464	0.8941628797654282			weighted_position_regression	0.0009527277876421762	0.6458870451068283	Higher in OPP	Stronger toward N-terminus	1.183797243988093
259	B2RYD7	3	-1.2576476023323808	0.348199614522115	-3.611858112072966	0.0003040108982444564	-0.4858276049650998	2.36647235011588	-0.9506373259410181	2.8715595688021316	0.7406047373987372	0.8347491909385113	0.9217233009708737		-1.3836659681776804		weighted_position_regression	0.0009775119651244829	0.8724280030126483	Higher in DMSO	Stronger toward N-terminus	1.2576476023323808
260	A0A8L2QQT4	5	0.8530166167811659	0.2377182780320693	3.588350983537286	0.0003327761071183658	1.4897398131551884	0.5124955316844361	-1.8393734651030675	1.226321896630876	0.13363750831777366	0.37607449856733527	0.3531518624641834	1.3017115189377628	0.5452178019928482	-0.7564937169449146	weighted_position_regression	0.0010659035461722368	0.2971302046639861	Higher in OPP	Stronger toward N-terminus	0.8530166167811659
262	Q5XI72	5	0.8310516069406784	0.23475322637671028	3.540107285286395	0.000399964403987671	0.6768930351082788	0.5336667429205343	0.24499603126869124	0.7853441959339479	0.7550708686173225	0.617741935483871	0.46169354838709675		0.8818769573543864		weighted_position_regression	0.0012713697404322926	0.8726042122920887	Higher in OPP	Stronger toward C-terminus	0.8310516069406784
263	Q6AYN4	10	0.6028049686838098	0.17136290143216745	3.5177098639545683	0.00043528800310236514	1.146330712296744	0.5771175739700969	-1.2377257596571456	1.1052358332858956	0.26276711760656724	0.4374666666666666	0.33999999999999997	0.7642314828599218	0.29465321709285824	-0.4695782657670636	weighted_position_regression	0.0013784120098241563	0.4703028327657017	Higher in OPP	Stronger toward N-terminus	0.6028049686838098
264	A0A8L2URG2	9	0.7162378091410433	0.203939016764465	3.512019526740422	0.00044471532296646606	0.5235515498156746	0.46637481418191135	0.39914560369553176	0.8545569209669426	0.6404433484109682	0.47164351851851843	0.3767361111111111	0.34687560140863244	1.0579114628779578	0.7110358614693253	weighted_position_regression	0.0014029509811319457	0.8063413242041707	Higher in OPP	Stronger toward C-terminus	0.7162378091410433
266	Q4G061	13	0.5602822409583776	0.16046229397377204	3.4916753779548806	0.0004800012316850566	1.0049493252879538	0.3108292737571883	-0.8976606119169588	0.5790593660380908	0.12109236679307599	0.48475050670784675	0.43036386449184444	0.7632152310081162	0.06962539781908045	-0.6935898331890358	weighted_position_regression	0.001497317274957863	0.27735128394249736	Higher in OPP	Stronger toward N-terminus	0.5602822409583776
268	D3ZF07	6	-0.9422556590425364	0.2700614656587648	-3.48904149188437	0.00048475589794144604	1.024674039894897	0.4862314127108328	-3.077576063759436	0.7310836745665964	2.5581355237324546e-05	0.5848765432098765	0.5632716049382716	-0.4221109098424485	-1.6043846407732618	-1.1822737309308133	weighted_position_regression	0.0015065276233421892	0.00023762236642670354	Higher in DMSO	Stronger toward N-terminus	0.9422556590425364
270	O35458	3	-1.2461139972393163	0.3578496759264111	-3.4822275415321866	0.0004972609601261859	-0.8562667791339951	0.0397139939967004	-1.0365819041175537	0.07676214059625738	1.4847950745950734e-41	0.34634920634920635	0.2038095238095238	-0.9263084632928846	-1.6720861981747568	-0.7457777348818722	weighted_position_regression	0.0015339858400940643	7.758054264759258e-40	Higher in DMSO	Stronger toward N-terminus	1.2461139972393163
271	O55096	9	-0.6263237208090866	0.18026087702761767	-3.4745405167041756	0.0005117290763400135	-0.7696348201739343	0.3148730831245074	0.2798628223125649	0.545475273767283	0.6079077114758755	0.5153568202348691	0.4749322493224932	-0.662544569487159	-0.5709188488253985	0.09162572066176056	weighted_position_regression	0.001572814366986218	0.7891472776301738	Higher in DMSO	Stronger toward C-terminus	0.6263237208090866
272	A0A8I6AD51	7	-0.6929878492554692	0.19991846970651894	-3.4663523098830136	0.0005275714868183481	-0.31827340960683564	0.416181173380927	-1.1254252257716428	1.0849642066685226	0.2995995637287394	0.3185904761904762	0.2554666666666667	-0.47360141962406604			weighted_position_regression	0.0016155668973631466	0.5111535413820942	Higher in DMSO	Stronger toward N-terminus	0.6929878492554692
273	A0A8I6ACF8	3	1.1358884448026374	0.3281474112211901	3.461518835621664	0.0005371365319829887	2.955344328619324	0.02590809326766407	-4.20153172802033	0.04967982071752962	0.0	0.46631486367634123	0.562532981530343	2.5624998988280687	-0.14964347395984845	-2.712143372787917	weighted_position_regression	0.0016328950572282856	0.0	Higher in OPP	Stronger toward N-terminus	1.1358884448026374
274	A0A0G2JVH4	4	1.0544618720912171	0.30458827656299897	3.4619253373434398	0.0005363259177565633	1.352480456640777	0.3167384867344176	-0.678079037661022	0.6932005336084895	0.32798235329019365	0.44386024423337855	0.4355495251017639	1.059543969786695			weighted_position_regression	0.0016328950572282856	0.5440342209337339	Higher in OPP	Stronger toward N-terminus	1.0544618720912171
275	A0A0G2K7P7	6	0.7887591517083635	0.22909872769064107	3.442878795789075	0.0005755572017399399	1.7136736078373787	0.5993709615997428	-1.7297871345570437	0.9791451832423288	0.07729023402835014	0.5493197278911565	0.423469387755102	1.5455309235912331	0.04757198192311908	-1.497958941668114	weighted_position_regression	0.0017433544226615571	0.20643653561565725	Higher in OPP	Stronger toward N-terminus	0.7887591517083635
277	Q765A7	4	0.9852146565064919	0.2882342016515233	3.4181046206918277	0.0006305886267892896	1.0723858195966471	1.5051160873922553	-0.19168293606700337	3.27062624701249	0.9532648078581831	0.4438720173535792	0.4495661605206074				weighted_position_regression	0.001895367001088745	0.976629141384119	Higher in OPP	Stronger toward N-terminus	0.9852146565064919
280	P69897	7	0.7177716905126921	0.2120172710873602	3.3854397183375657	0.0007106431627806345	0.633885567840215	0.31212459660249003	0.22807837408997372	0.6361559552314378	0.7199498034283776	0.3997747747747748	0.15765765765765766	0.6600051037658808	1.0013372991048195	0.34133219533893866	weighted_position_regression	0.002114226633753062	0.8577824842496576	Higher in OPP	Stronger toward C-terminus	0.7177716905126921
281	B2RYG6	6	-0.8611348935575346	0.25466536903336473	-3.3814369689375154	0.0007210777383236404	-1.6961204644143653	0.4465400282337157	1.4520402560669787	0.7047410509119593	0.03936142905842637	0.5507380073800738	0.5221402214022139	-1.4010496793704412	-0.5202746289268593	0.880775050443582	weighted_position_regression	0.002137663082406253	0.12464452535168352	Higher in DMSO	Stronger toward C-terminus	0.8611348935575346
282	D4A5F4	3	0.9868347101120507	0.2921630644595958	3.37768469103843	0.0007309884626248244	0.6062521099001217	0.8494110694875198	0.5710989519403251	1.2580101443491112	0.6498503698739297	0.6656641604010026	0.6251879699248121		1.120783110585588		weighted_position_regression	0.0021593864125595517	0.8108580734546347	Higher in OPP	Stronger toward C-terminus	0.9868347101120507
285	F1LX07	12	0.546369678634373	0.16282424767552348	3.355579322087087	0.0007919894044602233	2.246839192814699	0.5364131898745433	-2.4523802319012895	0.7295720123065345	0.0007754963630342991	0.6655571992110454	0.6708579881656804	1.4944907203959161	0.11539108945331017	-1.379099630942606	weighted_position_regression	0.0023150459514991143	0.004987038149974416	Higher in OPP	Stronger toward N-terminus	0.546369678634373
288	A0A0U1RS25	12	0.5462084154695792	0.1663089301811232	3.2842999764036502	0.0010223604066461078	1.1142222067486276	0.2967636668236283	-1.4326606967436177	0.6711739881574724	0.032797022715897996	0.4169261565836299	0.4152580071174377	0.7389808866741935	-0.03261362056706794	-0.7715945072412614	weighted_position_regression	0.002957416262824035	0.11055770560681744	Higher in OPP	Stronger toward N-terminus	0.5462084154695792
289	D4A510	8	0.5960890221856773	0.18171433733782505	3.2803631838773866	0.0010367353442916512	1.4335784072165083	0.7243901018442518	-1.6492243113061695	1.3096739917744362	0.2079352669424155	0.5016038492381716	0.48576583801122697	1.0129930445921431	0.4648458279757949	-0.5481472166163482	weighted_position_regression	0.0029886577511304153	0.40710511279592354	Higher in OPP	Stronger toward N-terminus	0.5960890221856773
290	A0A8I6A9T9	11	0.5526138548848368	0.16854618815923353	3.278708708397229	0.0010428321870472944	0.2513654435192493	0.47859614329028977	0.7951439080597165	1.1303024772211443	0.48175737109461847	0.3951412696536234	0.36866059817945385	0.6104471650753188	0.5282689150044995	-0.08217825007081936	weighted_position_regression	0.0029959027779090657	0.6861144160734259	Higher in OPP	Stronger toward C-terminus	0.5526138548848368
291	A0A8I6G4G4	12	-0.5263203969306817	0.1605927407921216	-3.2773610708342926	0.0010478228132885718	-0.2633693101047266	0.477625958191665	-0.5398426798542174	0.8525573227660962	0.526600454746198	0.4874295622019939	0.4242522756827048	-0.40636889742313503	-0.7377632524797042	-0.33139435505656917	weighted_position_regression	0.0029999310681823495	0.7299194628408162	Higher in DMSO	Stronger toward N-terminus	0.5263203969306817
